,0
1459,30.28
1460,31.459999999999997
1461,33.526666666666664
1462,31.46
1463,32.75
1464,28.78
1465,29.889999999999997
1466,31.5
1467,28.580000000000002
1468,29.356666666666666
1469,30.743333333333332
1470,25.606666666666666
1471,26.56666666666667
1472,31.426666666666666
1473,32.089999999999996
1474,32.233333333333334
1475,32.730000000000004
1476,31.27666666666667
1477,30.373333333333335
1478,28.083333333333336
1479,31.03666666666667
1480,32.016666666666666
1481,32.68666666666667
1482,32.836666666666666
1483,40.95
1484,31.973333333333336
1485,33.41333333333334
1486,34.43666666666667
1487,33.69
1488,35.83333333333333
1489,27.53333333333333
1490,31.05
1491,26.943333333333335
1492,34.06666666666667
1493,35.38
1494,32.13333333333333
1495,31.759999999999998
1496,34.02666666666667
1497,26.486666666666668
1498,32.266666666666666
1499,31.96
1500,26.076666666666664
1501,25.313333333333336
1502,28.373333333333335
1503,31.379999999999995
1504,32.05666666666666
1505,30.686666666666667
1506,31.90333333333333
1507,31.509999999999998
1508,29.736666666666668
1509,35.339999999999996
1510,33.08
1511,28.03333333333333
1512,32.34666666666667
1513,34.38666666666667
1514,25.643333333333334
1515,36.45666666666666
1516,34.81666666666668
1517,31.276666666666664
1518,32.92666666666666
1519,29.303333333333335
1520,37.39333333333334
1521,30.889999999999997
1522,31.80333333333333
1523,35.730000000000004
1524,35.029999999999994
1525,27.369999999999997
1526,36.78666666666666
1527,28.116666666666667
1528,32.13
1529,32.11666666666666
1530,28.29333333333333
1531,30.543333333333333
1532,31.386666666666667
1533,34.42999999999999
1534,30.186666666666667
1535,33.96
1536,32.89666666666667
1537,37.36333333333334
1538,28.619999999999997
1539,35.35
1540,30.743333333333332
1541,31.643333333333334
1542,35.35
1543,37.92999999999999
1544,34.5
1545,36.38666666666667
1546,31.873333333333335
1547,33.79666666666667
1548,38.33
1549,34.473333333333336
1550,34.86333333333333
1551,30.639999999999997
1552,34.129999999999995
1553,32.223333333333336
1554,31.456666666666667
1555,31.856666666666666
1556,33.14666666666666
1557,30.03666666666667
1558,27.090000000000003
1559,32.64666666666667
1560,28.74
1561,33.62
1562,33.49666666666667
1563,34.21666666666666
1564,32.806666666666665
1565,32.04666666666667
1566,32.480000000000004
1567,36.376666666666665
1568,34.77333333333333
1569,34.07666666666667
1570,32.74333333333334
1571,33.91666666666667
1572,33.56666666666667
1573,33.12666666666667
1574,38.760000000000005
1575,35.783333333333324
1576,33.23
1577,30.71666666666667
1578,29.110000000000003
1579,30.21666666666666
1580,34.31
1581,34.75
1582,31.526666666666664
1583,30.726666666666667
1584,31.196666666666665
1585,32.730000000000004
1586,34.78333333333334
1587,30.886666666666667
1588,30.119999999999997
1589,31.389999999999997
1590,25.64666666666667
1591,29.843333333333334
1592,23.986666666666668
1593,34.4
1594,28.583333333333332
1595,34.726666666666674
1596,28.04666666666667
1597,32.190000000000005
1598,41.04333333333334
1599,31.273333333333333
1600,26.55333333333333
1601,31.600000000000005
1602,26.49
1603,33.516666666666666
1604,31.660000000000004
1605,33.03333333333333
1606,33.97666666666667
1607,33.84
1608,36.21333333333333
1609,35.783333333333324
1610,35.46666666666667
1611,28.346666666666664
1612,34.60333333333334
1613,33.56333333333333
1614,34.92666666666666
1615,35.31
1616,33.34666666666667
1617,28.97
1618,34.60666666666667
1619,29.813333333333333
1620,34.446666666666665
1621,31.65333333333333
1622,34.973333333333336
1623,32.06
1624,29.18333333333333
1625,27.876666666666672
1626,24.923333333333332
1627,33.17
1628,30.23
1629,30.426666666666666
1630,30.629999999999995
1631,32.92
1632,29.670000000000005
1633,32.15
1634,28.686666666666667
1635,27.48
1636,26.48333333333333
1637,28.1
1638,32.20666666666666
1639,32.39333333333334
1640,26.866666666666667
1641,31.393333333333327
1642,30.646666666666665
1643,29.470000000000006
1644,31.84666666666667
1645,31.860000000000003
1646,30.15
1647,39.86
1648,34.24333333333333
1649,36.18
1650,30.29
1651,26.806666666666665
1652,31.476666666666667
1653,29.82
1654,32.36
1655,35.70333333333333
1656,27.02333333333333
1657,30.436666666666667
1658,23.46
1659,32.68
1660,32.06666666666667
1661,31.863333333333333
1662,27.916666666666668
1663,29.153333333333336
1664,30.98333333333333
1665,30.45666666666667
1666,31.82
1667,30.823333333333334
1668,34.41333333333334
1669,29.98
1670,32.92333333333333
1671,29.779999999999994
1672,32.756666666666675
1673,30.910000000000004
1674,28.68333333333333
1675,33.53
1676,29.28666666666667
1677,29.27
1678,30.663333333333338
1679,26.133333333333336
1680,37.099999999999994
1681,28.556666666666665
1682,32.413333333333334
1683,30.880000000000003
1684,31.443333333333335
1685,31.936666666666667
1686,31.609999999999996
1687,31.290000000000003
1688,28.823333333333334
1689,28.096666666666664
1690,33.660000000000004
1691,32.67333333333333
1692,37.33333333333333
1693,30.2
1694,30.853333333333335
1695,38.99
1696,31.766666666666662
1697,29.15
1698,29.493333333333332
1699,27.14666666666667
1700,28.82
1701,26.906666666666666
1702,35.15333333333333
1703,31.706666666666667
1704,29.233333333333338
1705,29.233333333333338
1706,31.736666666666668
1707,33.86666666666666
1708,31.02
1709,28.639999999999997
1710,30.696666666666665
1711,29.2
1712,30.910000000000004
1713,23.71333333333333
1714,31.563333333333333
1715,26.48
1716,43.376666666666665
1717,34.51
1718,31.276666666666664
1719,32.763333333333335
1720,33.66333333333334
1721,33.62
1722,31.78666666666667
1723,31.413333333333334
1724,30.833333333333332
1725,29.35333333333333
1726,30.46333333333333
1727,28.75333333333333
1728,29.163333333333334
1729,32.86
1730,27.243333333333332
1731,30.48333333333333
1732,27.263333333333332
1733,33.34
1734,28.869999999999997
1735,31.456666666666667
1736,29.140000000000004
1737,28.21666666666667
1738,27.65333333333333
1739,29.189999999999998
1740,28.59666666666667
1741,26.35
1742,25.506666666666668
1743,23.79
1744,24.919999999999998
1745,30.306666666666672
1746,26.54666666666667
1747,28.880000000000003
1748,28.110000000000003
1749,29.75333333333333
1750,28.47
1751,32.18666666666667
1752,30.49666666666667
1753,30.939999999999998
1754,29.413333333333334
1755,25.416666666666668
1756,30.166666666666668
1757,33.583333333333336
1758,31.05
1759,33.99666666666667
1760,32.85
1761,24.113333333333333
1762,34.29666666666667
1763,31.866666666666667
1764,36.016666666666666
1765,31.756666666666668
1766,29.636666666666667
1767,28.240000000000002
1768,31.883333333333336
1769,31.28666666666667
1770,28.763333333333332
1771,32.083333333333336
1772,32.15333333333333
1773,40.42666666666666
1774,33.4
1775,30.863333333333333
1776,33.75
1777,33.03333333333334
1778,32.04666666666667
1779,33.71666666666667
1780,33.7
1781,31.366666666666664
1782,31.583333333333332
1783,34.06666666666666
1784,32.82666666666667
1785,32.526666666666664
1786,28.206666666666667
1787,34.54666666666667
1788,34.693333333333335
1789,34.276666666666664
1790,33.22666666666667
1791,34.153333333333336
1792,38.866666666666674
1793,33.586666666666666
1794,34.43333333333333
1795,34.790000000000006
1796,35.49
1797,33.57666666666667
1798,32.43
1799,31.6
1800,31.473333333333336
1801,30.706666666666667
1802,30.776666666666664
1803,32.18666666666666
1804,31.00333333333333
1805,31.45666666666666
1806,29.703333333333337
1807,36.45
1808,30.483333333333338
1809,32.233333333333334
1810,33.056666666666665
1811,32.50666666666667
1812,32.68333333333334
1813,32.80666666666666
1814,30.71333333333333
1815,30.94666666666667
1816,29.543333333333333
1817,31.73333333333333
1818,29.99666666666667
1819,27.596666666666664
1820,32.83666666666666
1821,32.50333333333334
1822,30.843333333333334
1823,31.333333333333332
1824,34.11666666666666
1825,34.79666666666667
1826,34.269999999999996
1827,33.900000000000006
1828,30.810000000000002
1829,31.923333333333336
1830,30.65
1831,32.18333333333334
1832,34.29
1833,33.18666666666667
1834,30.686666666666667
1835,30.136666666666674
1836,31.656666666666666
1837,33.11666666666667
1838,38.20333333333333
1839,33.876666666666665
1840,35.09666666666667
1841,35.42666666666667
1842,37.763333333333335
1843,32.88333333333334
1844,32.65
1845,33.35666666666667
1846,35.57333333333334
1847,31.49
1848,27.290000000000003
1849,35.13666666666667
1850,33.743333333333325
1851,31.70333333333333
1852,27.57
1853,31.34666666666667
1854,29.813333333333333
1855,29.73
1856,31.196666666666665
1857,32.126666666666665
1858,34.019999999999996
1859,32.07666666666667
1860,28.956666666666667
1861,25.726666666666667
1862,27.413333333333334
1863,29.73
1864,29.929999999999996
1865,32.93333333333333
1866,29.46
1867,26.446666666666665
1868,36.32333333333334
1869,34.18666666666667
1870,30.31333333333334
1871,36.57333333333333
1872,26.95
1873,34.50666666666667
1874,35.31333333333333
1875,34.4
1876,36.30666666666667
1877,39.663333333333334
1878,33.519999999999996
1879,33.053333333333335
1880,34.73
1881,30.253333333333337
1882,34.06
1883,30.073333333333334
1884,26.93
1885,30.75666666666666
1886,30.4
1887,32.66
1888,30.583333333333332
1889,32.086666666666666
1890,33.74666666666667
1891,36.72333333333333
1892,36.67333333333333
1893,33.85666666666667
1894,37.42666666666667
1895,35.39666666666667
1896,34.843333333333334
1897,33.64
1898,31.893333333333334
1899,33.163333333333334
1900,27.693333333333335
1901,33.13333333333333
1902,37.31666666666666
1903,38.90666666666667
1904,37.04666666666667
1905,30.893333333333338
1906,31.146666666666665
1907,29.616666666666667
1908,26.003333333333337
1909,30.53333333333333
1910,24.533333333333335
1911,31.139999999999997
1912,30.083333333333332
1913,30.116666666666667
1914,30.03666666666667
1915,25.28666666666666
1916,34.20666666666667
1917,25.196666666666665
1918,32.29666666666667
1919,30.18
1920,28.056666666666672
1921,30.353333333333335
1922,30.723333333333336
1923,27.326666666666664
1924,32.333333333333336
1925,34.52333333333333
1926,31.79
1927,39.30333333333333
1928,39.14
1929,32.04333333333334
1930,33.193333333333335
1931,32.059999999999995
1932,30.68333333333333
1933,31.836666666666666
1934,31.540000000000003
1935,32.09666666666667
1936,32.68666666666667
1937,32.53666666666667
1938,29.68
1939,30.21333333333333
1940,32.21666666666666
1941,31.236666666666668
1942,28.726666666666667
1943,32.400000000000006
1944,30.456666666666667
1945,26.256666666666668
1946,31.303333333333335
1947,33.123333333333335
1948,31.18333333333333
1949,31.566666666666663
1950,31.21
1951,31.643333333333334
1952,27.043333333333333
1953,25.96
1954,27.523333333333333
1955,32.46333333333334
1956,30.28666666666667
1957,28.76
1958,27.686666666666667
1959,28.28666666666667
1960,29.086666666666666
1961,28.373333333333335
1962,31.513333333333332
1963,32.97
1964,30.503333333333337
1965,28.95
1966,30.073333333333334
1967,31.270000000000003
1968,24.76
1969,30.130000000000003
1970,29.29666666666667
1971,26.78333333333334
1972,25.493333333333332
1973,27.689999999999998
1974,30.79666666666667
1975,28.866666666666667
1976,29.526666666666664
1977,29.773333333333333
1978,27.759999999999998
1979,29.43333333333333
1980,26.623333333333328
1981,32.37
1982,29.360000000000003
1983,30.660000000000004
1984,28.793333333333333
1985,32.19666666666667
1986,29.919999999999998
1987,28.52
1988,31.293333333333333
1989,32.059999999999995
1990,32.47666666666667
1991,36.526666666666664
1992,33.160000000000004
1993,33.02333333333333
1994,29.403333333333336
1995,27.880000000000003
1996,29.996666666666663
1997,29.176666666666666
1998,30.53333333333334
1999,29.106666666666666
2000,34.18666666666667
2001,37.88333333333334
2002,32.163333333333334
2003,32.14
2004,29.693333333333335
2005,31.686666666666667
2006,30.24
2007,29.340000000000003
2008,26.369999999999997
2009,30.97
2010,31.863333333333337
2011,33.35333333333334
2012,30.243333333333332
2013,30.453333333333337
2014,32.68333333333333
2015,31.456666666666667
2016,32.86
2017,31.02666666666667
2018,33.510000000000005
2019,31.133333333333336
2020,34.36666666666666
2021,28.326666666666664
2022,26.829999999999995
2023,34.78666666666666
2024,34.41666666666667
2025,34.986666666666665
2026,27.98
2027,28.143333333333334
2028,26.986666666666668
2029,27.979999999999997
2030,30.55
2031,28.51333333333334
2032,31.51
2033,29.26666666666667
2034,26.70333333333333
2035,30.330000000000002
2036,33.03666666666667
2037,29.5
2038,28.560000000000002
2039,32.53666666666667
2040,33.29333333333334
2041,29.576666666666664
2042,31.333333333333336
2043,27.27666666666667
2044,28.810000000000002
2045,27.109999999999996
2046,27.906666666666666
2047,32.790000000000006
2048,42.41
2049,28.47666666666667
2050,36.5
2051,32.81333333333333
2052,33.46
2053,34.56666666666667
2054,30.96
2055,36.97666666666667
2056,37.25
2057,36.64666666666666
2058,31.53666666666666
2059,40.90333333333333
2060,41.71333333333333
2061,29.643333333333334
2062,26.343333333333334
2063,30.506666666666668
2064,32.28333333333334
2065,30.22
2066,32.00666666666667
2067,35.75333333333334
2068,30.943333333333335
2069,32.223333333333336
2070,30.55666666666666
2071,33.269999999999996
2072,27.080000000000002
2073,30.136666666666667
2074,29.310000000000002
2075,34.38333333333333
2076,33.516666666666666
2077,38.67333333333333
2078,33.773333333333326
2079,32.39666666666666
2080,36.99333333333333
2081,32.85666666666667
2082,31.380000000000003
2083,29.013333333333332
2084,27.623333333333335
2085,32.36333333333333
2086,35.88666666666667
2087,32.54666666666667
2088,34.13
2089,27.429999999999996
2090,31.8
2091,29.35
2092,34.26
2093,31.903333333333336
2094,30.74
2095,34.61333333333334
2096,31.48333333333333
2097,31.316666666666663
2098,31.689999999999998
2099,31.133333333333333
2100,30.613333333333333
2101,32.236666666666665
2102,33.663333333333334
2103,32.959999999999994
2104,28.593333333333334
2105,33.28
2106,33.24333333333333
2107,33.43666666666666
2108,35.86
2109,27.8
2110,34.41
2111,40.309999999999995
2112,29.8
2113,34.00000000000001
2114,29.063333333333333
2115,36.63333333333334
2116,33.660000000000004
2117,33.57333333333334
